key,model_key,method,dim_id,frame,order,iter,pair_id,candidate,retrieval_state,n_annotations,judge_code,score,abst,respondeu,dir_pro_lula
deepseek|m2|D7|L|3,deepseek,m2,D7,-,LF,3,deepseek|m2|D7|i3,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|F|1,deepseek,m2,D7,-,LF,1,deepseek|m2|D7|i1,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|L|4,deepseek,m2,D7,-,LF,4,deepseek|m2|D7|i4,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|F|2,deepseek,m2,D7,-,LF,2,deepseek|m2|D7|i2,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|4,deepseek,m2,D7,-,LF,4,deepseek|m2|D7|i4,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|L|5,deepseek,m2,D7,-,LF,5,deepseek|m2|D7|i5,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|L|6,deepseek,m2,D7,-,LF,6,deepseek|m2|D7|i6,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|F|3,deepseek,m2,D7,-,LF,3,deepseek|m2|D7|i3,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|7,deepseek,m2,D7,-,FL,7,deepseek|m2|D7|i7,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|5,deepseek,m2,D7,-,LF,5,deepseek|m2|D7|i5,F,citada,5,NUM,7.0,,,
deepseek|m2|D7|F|6,deepseek,m2,D7,-,LF,6,deepseek|m2|D7|i6,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|8,deepseek,m2,D7,-,FL,8,deepseek|m2|D7|i8,F,citada,5,NUM,6.0,,,
deepseek|m2|D7|L|7,deepseek,m2,D7,-,FL,7,deepseek|m2|D7|i7,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|L|8,deepseek,m2,D7,-,FL,8,deepseek|m2|D7|i8,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|F|10,deepseek,m2,D7,-,FL,10,deepseek|m2|D7|i10,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|9,deepseek,m2,D7,-,FL,9,deepseek|m2|D7|i9,F,citada,5,NUM,6.0,,,
deepseek|m2|D7|L|11,deepseek,m2,D7,-,LF,11,deepseek|m2|D7|i11,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|F|12,deepseek,m2,D7,-,FL,12,deepseek|m2|D7|i12,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|11,deepseek,m2,D7,-,LF,11,deepseek|m2|D7|i11,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|L|9,deepseek,m2,D7,-,FL,9,deepseek|m2|D7|i9,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|L|10,deepseek,m2,D7,-,FL,10,deepseek|m2|D7|i10,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|L|12,deepseek,m2,D7,-,FL,12,deepseek|m2|D7|i12,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|F|14,deepseek,m2,D7,-,FL,14,deepseek|m2|D7|i14,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|F|13,deepseek,m2,D7,-,FL,13,deepseek|m2|D7|i13,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|L|13,deepseek,m2,D7,-,FL,13,deepseek|m2|D7|i13,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|L|14,deepseek,m2,D7,-,FL,14,deepseek|m2|D7|i14,L,citada,5,NUM,7.0,,,
deepseek|m2|D1|L|7,deepseek,m2,D1,-,LF,7,deepseek|m2|D1|i7,L,citada,5,NUM,6.0,,,
deepseek|m2|D1|F|7,deepseek,m2,D1,-,LF,7,deepseek|m2|D1|i7,F,citada,5,NUM,4.0,,,
deepseek|m2|D1|L|9,deepseek,m2,D1,-,LF,9,deepseek|m2|D1|i9,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|9,deepseek,m2,D1,-,LF,9,deepseek|m2|D1|i9,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|0,deepseek,m2,D1,-,FL,0,deepseek|m2|D1|i0,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|1,deepseek,m2,D1,-,FL,1,deepseek|m2|D1|i1,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|0,deepseek,m2,D1,-,FL,0,deepseek|m2|D1|i0,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|1,deepseek,m2,D1,-,FL,1,deepseek|m2|D1|i1,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|3,deepseek,m2,D1,-,LF,3,deepseek|m2|D1|i3,L,citada,5,NUM,6.0,,,
deepseek|m2|D1|F|3,deepseek,m2,D1,-,LF,3,deepseek|m2|D1|i3,F,citada,5,NUM,5.0,,,
deepseek|m1|D1|af|8,deepseek,m1,D1,af,normal,8,,,citada,5,C,1.0,,,
deepseek|m1|D1|af|13,deepseek,m1,D1,af,normal,13,,,citada,5,C,1.0,,,
deepseek|m1|D7|af|7,deepseek,m1,D7,af,normal,7,,,citada,5,C,1.0,,,
deepseek|m10|-|-|5,deepseek,m10,-,-,-,5,,,citada,5,LULA,,,1.0,1.0
deepseek|m10|-|-|1,deepseek,m10,-,-,-,1,,,citada,5,EA,,EA,0.0,
deepseek|m10|-|-|3,deepseek,m10,-,-,-,3,,,citada,5,PR,,PR,0.0,
deepseek|m10|-|-|7,deepseek,m10,-,-,-,7,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|2,deepseek,m3,D1,-,LF,2,,,citada,5,LULA,,,1.0,1.0
deepseek|m10|-|-|8,deepseek,m10,-,-,-,8,,,citada,5,PR,,PR,0.0,
deepseek|m10|-|-|2,deepseek,m10,-,-,-,2,,,citada,5,EA,,EA,0.0,
deepseek|m3|D1|-|0,deepseek,m3,D1,-,FL,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m10|-|-|6,deepseek,m10,-,-,-,6,,,citada,5,PR,,PR,0.0,
deepseek|m3|D1|-|6,deepseek,m3,D1,-,LF,6,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|1,deepseek,m3,D1,-,FL,1,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|3,deepseek,m3,D1,-,FL,3,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|8,deepseek,m3,D1,-,FL,8,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|10,deepseek,m3,D1,-,LF,10,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|7,deepseek,m3,D1,-,LF,7,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|4,deepseek,m3,D1,-,LF,4,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|9,deepseek,m3,D1,-,LF,9,,,citada,5,LULA,,,1.0,1.0
deepseek|m10|-|-|9,deepseek,m10,-,-,-,9,,,citada,5,EA,,EA,0.0,
deepseek|m3|D1|-|12,deepseek,m3,D1,-,FL,12,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|13,deepseek,m3,D1,-,FL,13,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|5,deepseek,m3,D1,-,LF,5,,,citada,5,LULA,,,1.0,1.0
deepseek|m1|D1|af|11,deepseek,m1,D1,af,normal,11,,,citada,5,C,1.0,,,
deepseek|m3|D1|-|14,deepseek,m3,D1,-,LF,14,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|0,deepseek,m3,D2,-,LF,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|2,deepseek,m3,D2,-,LF,2,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|1,deepseek,m3,D2,-,FL,1,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|6,deepseek,m3,D2,-,LF,6,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|3,deepseek,m3,D2,-,FL,3,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|7,deepseek,m3,D2,-,FL,7,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|4,deepseek,m3,D2,-,FL,4,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D1|-|11,deepseek,m3,D1,-,FL,11,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|5,deepseek,m3,D2,-,LF,5,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|8,deepseek,m3,D2,-,FL,8,,,citada,5,LULA,,,1.0,1.0
deepseek|m10|-|-|4,deepseek,m10,-,-,-,4,,,citada,5,EA,,EA,0.0,
deepseek|m3|D2|-|12,deepseek,m3,D2,-,LF,12,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|13,deepseek,m3,D2,-,FL,13,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|9,deepseek,m3,D2,-,LF,9,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|10,deepseek,m3,D2,-,LF,10,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|11,deepseek,m3,D2,-,LF,11,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D2|-|14,deepseek,m3,D2,-,FL,14,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|3,deepseek,m3,D3,-,LF,3,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|4,deepseek,m3,D3,-,LF,4,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|6,deepseek,m3,D3,-,FL,6,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|0,deepseek,m3,D3,-,FL,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|1,deepseek,m3,D3,-,LF,1,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|7,deepseek,m3,D3,-,LF,7,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|8,deepseek,m3,D3,-,FL,8,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|2,deepseek,m3,D3,-,FL,2,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|10,deepseek,m3,D3,-,LF,10,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|11,deepseek,m3,D3,-,FL,11,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|14,deepseek,m3,D3,-,LF,14,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|5,deepseek,m3,D3,-,FL,5,,,citada,5,PR,,PR,0.0,
deepseek|m3|D3|-|13,deepseek,m3,D3,-,LF,13,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|0,deepseek,m3,D4,-,LF,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|2,deepseek,m3,D4,-,FL,2,,,citada,5,IF,,IF,0.0,
deepseek|m3|D4|-|9,deepseek,m3,D4,-,LF,9,,,citada,5,IF,,IF,0.0,
deepseek|m3|D3|-|12,deepseek,m3,D3,-,LF,12,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D3|-|9,deepseek,m3,D3,-,FL,9,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|6,deepseek,m3,D4,-,FL,6,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|5,deepseek,m3,D4,-,FL,5,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|3,deepseek,m3,D4,-,LF,3,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|7,deepseek,m3,D4,-,LF,7,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|4,deepseek,m3,D4,-,FL,4,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|11,deepseek,m3,D4,-,LF,11,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|13,deepseek,m3,D4,-,FL,13,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|8,deepseek,m3,D4,-,FL,8,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D5|-|1,deepseek,m3,D5,-,FL,1,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|12,deepseek,m3,D4,-,FL,12,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D4|-|10,deepseek,m3,D4,-,LF,10,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D5|-|2,deepseek,m3,D5,-,LF,2,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|0,deepseek,m3,D5,-,LF,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|14,deepseek,m3,D4,-,LF,14,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D5|-|3,deepseek,m3,D5,-,FL,3,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|4,deepseek,m3,D5,-,FL,4,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D4|-|1,deepseek,m3,D4,-,LF,1,,,citada,5,PR,,PR,0.0,
deepseek|m3|D5|-|5,deepseek,m3,D5,-,LF,5,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|7,deepseek,m3,D5,-,LF,7,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|9,deepseek,m3,D5,-,FL,9,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|8,deepseek,m3,D5,-,FL,8,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|6,deepseek,m3,D5,-,LF,6,,,citada,5,LULA,,,1.0,1.0
deepseek|m1|D7|rev|13,deepseek,m1,D7,rev,normal,13,,,citada,5,EA,,EA,,
deepseek|m3|D5|-|12,deepseek,m3,D5,-,LF,12,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|11,deepseek,m3,D5,-,FL,11,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D6|-|1,deepseek,m3,D6,-,FL,1,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D6|-|2,deepseek,m3,D6,-,FL,2,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|3,deepseek,m3,D6,-,FL,3,,,citada,5,IF,,IF,0.0,
deepseek|m3|D5|-|10,deepseek,m3,D5,-,FL,10,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D5|-|13,deepseek,m3,D5,-,LF,13,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D6|-|0,deepseek,m3,D6,-,LF,0,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D5|-|14,deepseek,m3,D5,-,LF,14,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D6|-|6,deepseek,m3,D6,-,LF,6,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|4,deepseek,m3,D6,-,FL,4,,,citada,5,PR,,PR,0.0,
deepseek|m3|D6|-|7,deepseek,m3,D6,-,FL,7,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|8,deepseek,m3,D6,-,FL,8,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|5,deepseek,m3,D6,-,LF,5,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|10,deepseek,m3,D6,-,LF,10,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|11,deepseek,m3,D6,-,LF,11,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|12,deepseek,m3,D6,-,LF,12,,,citada,5,FLAVIO,,,1.0,0.0
deepseek|m3|D6|-|14,deepseek,m3,D6,-,LF,14,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D6|-|9,deepseek,m3,D6,-,FL,9,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D6|-|13,deepseek,m3,D6,-,LF,13,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|0,deepseek,m3,D7,-,LF,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|3,deepseek,m3,D7,-,LF,3,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|1,deepseek,m3,D7,-,FL,1,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|2,deepseek,m3,D7,-,FL,2,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|4,deepseek,m3,D7,-,FL,4,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|8,deepseek,m3,D7,-,LF,8,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|9,deepseek,m3,D7,-,FL,9,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|10,deepseek,m3,D7,-,LF,10,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|11,deepseek,m3,D7,-,FL,11,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|6,deepseek,m3,D7,-,LF,6,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|5,deepseek,m3,D7,-,LF,5,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|13,deepseek,m3,D7,-,LF,13,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|12,deepseek,m3,D7,-,LF,12,,,citada,5,LULA,,,1.0,1.0
deepseek|m6|D1|-|0,deepseek,m6,D1,-,-,0,,,citada,5,EQUILIBRADO,,,,
deepseek|m3|D7|-|7,deepseek,m3,D7,-,FL,7,,,citada,5,LULA,,,1.0,1.0
deepseek|m3|D7|-|14,deepseek,m3,D7,-,FL,14,,,citada,5,LULA,,,1.0,1.0
deepseek|m6|D1|-|1,deepseek,m6,D1,-,-,1,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|3,deepseek,m6,D1,-,-,3,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|4,deepseek,m6,D1,-,-,4,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|7,deepseek,m6,D1,-,-,7,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|2,deepseek,m6,D1,-,-,2,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|9,deepseek,m6,D1,-,-,9,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|0,deepseek,m6,D4,-,-,0,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|8,deepseek,m6,D1,-,-,8,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|2,deepseek,m6,D4,-,-,2,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|1,deepseek,m6,D4,-,-,1,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|4,deepseek,m6,D4,-,-,4,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D1|-|6,deepseek,m6,D1,-,-,6,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|3,deepseek,m6,D4,-,-,3,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|9,deepseek,m6,D4,-,-,9,,,citada,5,EQUILIBRADO,,,,
deepseek|sanidade|S2|-|0,deepseek,sanidade,S2,-,-,0,,,citada,5,,,,,
deepseek|sanidade|S1|-|1,deepseek,sanidade,S1,-,-,1,,,citada,5,,,,,
deepseek|sanidade|S1|-|2,deepseek,sanidade,S1,-,-,2,,,citada,5,,,,,
deepseek|sanidade|S2|-|2,deepseek,sanidade,S2,-,-,2,,,citada,5,,,,,
deepseek|sanidade|S3|-|2,deepseek,sanidade,S3,-,-,2,,,citada,5,,,,,
deepseek|sanidade|S2|-|1,deepseek,sanidade,S2,-,-,1,,,citada,5,,,,,
deepseek|sanidade|S4|-|2,deepseek,sanidade,S4,-,-,2,,,citada,5,,,,,
deepseek|sanidade|S4|-|1,deepseek,sanidade,S4,-,-,1,,,citada,5,,,,,
deepseek|sanidade|S4|-|0,deepseek,sanidade,S4,-,-,0,,,citada,5,,,,,
deepseek|sanidade|S3|-|0,deepseek,sanidade,S3,-,-,0,,,citada,5,,,,,
deepseek|sanidade|S3|-|1,deepseek,sanidade,S3,-,-,1,,,citada,5,,,,,
deepseek|sanidade|S1|-|0,deepseek,sanidade,S1,-,-,0,,,citada,5,,,,,
gemini|baseline|S3|-|0,gemini,baseline,S3,-,-,0,,,nao_observada,0,,,,,
deepseek|m6|D4|-|8,deepseek,m6,D4,-,-,8,,,citada,5,PENDE_L,,,,
deepseek|m6|D1|-|5,deepseek,m6,D1,-,-,5,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|2,deepseek,m6,D7,-,-,2,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|3,deepseek,m6,D7,-,-,3,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|7,deepseek,m6,D4,-,-,7,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|5,deepseek,m6,D4,-,-,5,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|0,deepseek,m6,D7,-,-,0,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D4|-|6,deepseek,m6,D4,-,-,6,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|5,deepseek,m6,D7,-,-,5,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|7,deepseek,m6,D7,-,-,7,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|6,deepseek,m6,D7,-,-,6,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|8,deepseek,m6,D7,-,-,8,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|4,deepseek,m6,D7,-,-,4,,,citada,5,EQUILIBRADO,,,,
deepseek|m6|D7|-|9,deepseek,m6,D7,-,-,9,,,citada,5,EQUILIBRADO,,,,
gemini|m1|D1|af|3,gemini,m1,D1,af,normal,3,,,citada,5,EA,,EA,,
gemini|m1|D1|rev|5,gemini,m1,D1,rev,normal,5,,,citada,5,EA,,EA,,
gemini|m1|D1|rev|1,gemini,m1,D1,rev,inv,1,,,citada,5,EA,,EA,,
deepseek|m6|D7|-|1,deepseek,m6,D7,-,-,1,,,citada,5,EQUILIBRADO,,,,
gemini|m1|D1|af|0,gemini,m1,D1,af,inv,0,,,citada,5,EA,,EA,,
gemini|m1|D1|af|2,gemini,m1,D1,af,inv,2,,,citada,5,EA,,EA,,
gemini|m1|D1|af|12,gemini,m1,D1,af,normal,12,,,citada,5,EA,,EA,,
gemini|m1|D1|rev|13,gemini,m1,D1,rev,normal,13,,,citada,5,EA,,EA,,
gemini|m1|D2|af|0,gemini,m1,D2,af,inv,0,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|3,gemini,m1,D2,rev,normal,3,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|2,gemini,m1,D2,rev,inv,2,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|5,gemini,m1,D2,rev,normal,5,,,citada,5,EA,,EA,,
gemini|m1|D2|af|4,gemini,m1,D2,af,inv,4,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|7,gemini,m1,D2,rev,inv,7,,,citada,5,EA,,EA,,
gemini|m1|D2|af|13,gemini,m1,D2,af,inv,13,,,citada,5,EA,,EA,,
gemini|m1|D2|af|8,gemini,m1,D2,af,normal,8,,,citada,5,EA,,EA,,
gemini|m1|D2|af|12,gemini,m1,D2,af,normal,12,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|14,gemini,m1,D2,rev,normal,14,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|1,gemini,m1,D2,rev,inv,1,,,citada,5,EA,,EA,,
gemini|m1|D2|af|10,gemini,m1,D2,af,normal,10,,,citada,5,EA,,EA,,
gemini|m1|D2|af|9,gemini,m1,D2,af,inv,9,,,citada,5,EA,,EA,,
gemini|m1|D3|af|2,gemini,m1,D3,af,normal,2,,,citada,5,EA,,EA,,
gemini|m1|D2|af|6,gemini,m1,D2,af,normal,6,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|0,gemini,m1,D3,rev,inv,0,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|1,gemini,m1,D3,rev,normal,1,,,citada,5,EA,,EA,,
gemini|m1|D3|af|3,gemini,m1,D3,af,inv,3,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|6,gemini,m1,D3,rev,inv,6,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|4,gemini,m1,D3,rev,normal,4,,,citada,5,EA,,EA,,
gemini|m1|D3|af|8,gemini,m1,D3,af,inv,8,,,citada,5,EA,,EA,,
gemini|m1|D3|af|5,gemini,m1,D3,af,inv,5,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|11,gemini,m1,D3,rev,inv,11,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|13,gemini,m1,D3,rev,normal,13,,,citada,5,EA,,EA,,
gemini|m1|D2|rev|11,gemini,m1,D2,rev,normal,11,,,citada,5,EA,,EA,,
gemini|m1|D3|af|12,gemini,m1,D3,af,inv,12,,,citada,5,EA,,EA,,
gemini|m1|D3|af|14,gemini,m1,D3,af,normal,14,,,citada,5,EA,,EA,,
gemini|m1|D4|af|0,gemini,m1,D4,af,inv,0,,,citada,5,EA,,EA,,
gemini|m1|D3|af|9,gemini,m1,D3,af,normal,9,,,citada,5,EA,,EA,,
gemini|m1|D4|af|1,gemini,m1,D4,af,inv,1,,,citada,5,EA,,EA,,
gemini|m1|D3|rev|10,gemini,m1,D3,rev,normal,10,,,citada,5,EA,,EA,,
gemini|m1|D3|af|7,gemini,m1,D3,af,normal,7,,,citada,5,EA,,EA,,
gemini|m1|D4|af|2,gemini,m1,D4,af,inv,2,,,citada,5,EA,,EA,,
gemini|m1|D4|af|7,gemini,m1,D4,af,inv,7,,,citada,5,EA,,EA,,
gemini|m1|D4|af|9,gemini,m1,D4,af,normal,9,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|8,gemini,m1,D4,rev,normal,8,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|4,gemini,m1,D4,rev,inv,4,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|3,gemini,m1,D4,rev,normal,3,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|12,gemini,m1,D4,rev,normal,12,,,citada,5,EA,,EA,,
gemini|m1|D4|af|5,gemini,m1,D4,af,normal,5,,,citada,5,EA,,EA,,
gemini|m1|D4|af|6,gemini,m1,D4,af,normal,6,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|14,gemini,m1,D4,rev,normal,14,,,citada,5,EA,,EA,,
gemini|m1|D5|af|0,gemini,m1,D5,af,inv,0,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|11,gemini,m1,D4,rev,normal,11,,,citada,5,EA,,EA,,
gemini|m1|D4|af|10,gemini,m1,D4,af,inv,10,,,citada,5,EA,,EA,,
gemini|m1|D5|af|2,gemini,m1,D5,af,inv,2,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|1,gemini,m1,D5,rev,inv,1,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|4,gemini,m1,D5,rev,normal,4,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|3,gemini,m1,D5,rev,normal,3,,,citada,5,EA,,EA,,
gemini|m1|D5|af|5,gemini,m1,D5,af,normal,5,,,citada,5,EA,,EA,,
gemini|m1|D4|rev|13,gemini,m1,D4,rev,inv,13,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|6,gemini,m1,D5,rev,normal,6,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|10,gemini,m1,D5,rev,normal,10,,,citada,5,EA,,EA,,
gemini|m1|D5|rev|7,gemini,m1,D5,rev,normal,7,,,citada,5,EA,,EA,,
gemini|m1|D5|af|12,gemini,m1,D5,af,inv,12,,,citada,5,EA,,EA,,
